name,size
vector.reverse.equations._eqn_1,1713850
expr_lens.dir.to_string.equations._eqn_2,1731519
expr_lens.dir.to_string._main.equations._eqn_2,1731519
expr_lens.dir.to_string._main.equations._eqn_1,1731562
expr_lens.dir.to_string.equations._eqn_1,1731562
with_one.with_zero.has_repr._match_1.equations._eqn_1,1738013
with_zero.has_repr._match_1.equations._eqn_1,1738142
with_one.has_repr._match_1.equations._eqn_1,1738142
string.to_list_nonempty,1740378
with_one.with_zero.has_repr._match_1.equations._eqn_2,1742385
with_zero.has_repr._match_1.equations._eqn_2,1742471
with_one.has_repr._match_1.equations._eqn_2,1742471
submonoid.to_mul_one_class.equations._eqn_1,1746662
add_submonoid.to_add_zero_class.equations._eqn_1,1746662
with_top.has_repr._match_1.equations._eqn_1,1749008
with_bot.has_repr._match_1.equations._eqn_1,1749137
with_top.has_repr._match_1.equations._eqn_2,1749715
with_bot.has_repr._match_1.equations._eqn_2,1749801
nat.bit_val,1751636
nat.sub_sub_self,1753175
function.embedding.set_value_eq,1762719
list.nth_le_map,1774660
order_iso.sum_lex_dual_antidistrib.equations._eqn_1,1779710
principal_seg.of_element.equations._eqn_1,1781148
vector.eq_cons_iff,1800307
list.subperm_append_right,1812459
tactic.itauto.proof.or_elim'.sizeof_spec,1812989
int.sub_self,1814251
int.one_mul,1821384
sub_mul_action.subtype.equations._eqn_1,1831357
dlist.to_list_concat,1834470
list.reduce_option_concat,1839818
int.neg_eq_neg_one_mul,1847119
rel_embedding.sum_lex_map_apply,1864963
rel_embedding.sum_lift_rel_map_apply,1865243
list.nth_of_mem,1868958
list.mem_iff_nth_le,1870373
submonoid.comap.equations._eqn_1,1875698
add_submonoid.comap.equations._eqn_1,1875698
submonoid.subtype._proof_1,1888262
add_submonoid.subtype._proof_1,1888262
mul_equiv.submonoid_congr._proof_4,1890423
add_equiv.add_submonoid_congr._proof_4,1890423
list.nth_le_map',1908500
add_monoid_hom.comap_bot',1914685
monoid_hom.comap_bot',1914685
add_monoid_hom.mker.equations._eqn_1,1914702
monoid_hom.mker.equations._eqn_1,1914702
submonoid.subtype._proof_2,1923526
add_submonoid.subtype._proof_2,1923526
function.surjective.add_comm_semigroup.equations._eqn_1,1924155
function.surjective.comm_semigroup.equations._eqn_1,1924155
vector.to_list_append,1928113
list.decidable_infix._main.equations._eqn_4,1930365
list.decidable_infix.equations._eqn_4,1930419
add_submonoid.top_equiv.equations._eqn_1,1932428
submonoid.top_equiv.equations._eqn_1,1932428
int.sub_eq_zero_of_eq,1934163
with_top.no_zero_divisors.equations._eqn_1,1935800
with_bot.no_zero_divisors.equations._eqn_1,1936742
monoid_hom.decidable_mem_mker,1972608
add_monoid_hom.decidable_mem_mker,1972608
list.sublist_suffix_of_union,1978131
nat.sub_add_comm,1990912
rel_embedding.prod_lex_map.equations._eqn_1,2006395
list.nth_le_map_rev,2031065
int.bodd_mul,2033732
list.suffix_union_right,2039267
list.append_sublist_append_right,2047199
list.dedup_cons_of_not_mem',2072853
list.pairwise_middle,2073571
expr_lens.dir.has_to_string.equations._eqn_1,2077863
smt_config.em_attr._default,2078115
ordering.has_repr._match_1,2078233
ordering.has_repr,2078237
list.to_string._main,2081610
list.repr._main,2081610
list.repr._sunfold,2081610
list.to_string._sunfold,2081610
list.to_string,2081615
list.repr,2081615
list.has_repr,2081623
list.has_to_string,2081623
list.repr_aux._sunfold,2083023
list.to_string_aux._sunfold,2083023
submonoid.top_equiv_apply,2084292
add_submonoid.top_equiv_apply,2084292
list.to_string_aux._main.equations._eqn_4,2084433
list.repr_aux._main.equations._eqn_4,2084433
list.repr_aux.equations._eqn_4,2084448
list.to_string_aux.equations._eqn_4,2084448
with_one.with_zero.has_repr.equations._eqn_1,2088301
with_zero.has_repr.equations._eqn_1,2088430
with_one.has_repr.equations._eqn_1,2088430
equiv.subtype_equiv_trans,2093184
with_top.has_repr.equations._eqn_1,2099296
with_bot.has_repr.equations._eqn_1,2099425
list.prev_cons_cons_of_ne',2101901
list.prev_cons_cons_of_ne,2102559
int.comm_ring._proof_2,2107814
int.comm_ring._proof_1,2107851
add_monoid_hom.to_add_equiv,2112528
monoid_hom.to_mul_equiv,2112528
vector.exists_eq_cons,2119654
list.nodup.map_update,2125420
con.map_of_surjective.equations._eqn_1,2127511
add_con.map_of_surjective.equations._eqn_1,2127511
list.map_pmap,2143957
add_monoid_hom.prod_map.equations._eqn_1,2190474
monoid_hom.prod_map.equations._eqn_1,2190474
monoid_hom.prod_map_def,2190478
add_monoid_hom.prod_map_def,2190478
function.injective.add_comm_semigroup.equations._eqn_1,2202669
function.injective.comm_semigroup.equations._eqn_1,2202669
name.append_to_last.equations._eqn_1,2224912
pnat.div_coe,2233103
string.to_nat.equations._eqn_1,2240074
mul_equiv.subsemigroup_congr,2255599
add_equiv.subsemigroup_congr,2255599
add_hom.subsemigroup_map,2264514
mul_hom.subsemigroup_map,2264514
add_mem_class.to_add_comm_semigroup.equations._eqn_1,2286459
mul_mem_class.to_comm_semigroup.equations._eqn_1,2286459
list.perm_ordered_insert,2316357
subsemigroup.prod_equiv.equations._eqn_1,2321252
add_subsemigroup.prod_equiv.equations._eqn_1,2321252
function.injective.has_distrib_neg.equations._eqn_1,2337820
list.perm_insertion_sort,2350181
list.reverse_prefix,2364479
list.is_suffix.reverse,2366994
dlist.to_list_append,2370256
list.perm_insert_nth,2392660
with_zero.comm_semigroup._match_1.equations._eqn_3,2396276
with_zero.comm_semigroup._match_1.equations._eqn_1,2396806
list.reverse_infix,2404239
list.is_infix.reverse,2408008
smt_pre_config.simp_attr._default,2424645
io_core_is_alternative,2426305
monad_io_is_alternative,2426308
linarith.ineq.to_string.equations._eqn_3,2428749
linarith.ineq.to_string._main.equations._eqn_3,2428749
linarith.ineq.to_string._main.equations._eqn_1,2428792
linarith.ineq.to_string.equations._eqn_1,2428792
linarith.ineq.to_string.equations._eqn_2,2432328
linarith.ineq.to_string._main.equations._eqn_2,2432328
smt_pre_config.inhabited,2433318
smt_config.pre_cfg._default,2433319
string.iterator.extract_core._sunfold,2449635
string.iterator.extract_core.equations._eqn_1,2450201
string.iterator.extract_core._main.equations._eqn_1,2450201
submonoid.top_equiv_symm_apply_coe,2452173
add_submonoid.top_equiv_symm_apply_coe,2452173
submonoid.subtype,2482153
add_submonoid.subtype,2482153
int.shiftr_add,2493712
monoid_with_zero_hom.has_coe_t.equations._eqn_1,2495444
add_submonoid.mem_infi,2496922
submonoid.mem_infi,2496922
with_zero.comm_semigroup._match_1.equations._eqn_2,2502293
name.has_prefix._main.equations._eqn_2,2508694
name.has_prefix.equations._eqn_2,2508709
name.has_prefix._main.equations._eqn_3,2538798
name.has_prefix.equations._eqn_3,2538813
char.decidable_is_alpha.equations._eqn_1,2547623
list.sorted.ordered_insert,2568456
equiv.perm.fst_prod_extend_right,2571265
string.is_nat.equations._eqn_1,2585977
list.sorted_insertion_sort,2587041
list.dedup_cons_of_mem',2591619
add_submonoid.coe_map,2595777
submonoid.coe_map,2595777
nat.comm_semiring._proof_1,2596020
sub_mul_action.subtype_eq_val,2607393
equiv.subtype_subtype_equiv_subtype.equations._eqn_1,2609480
nat.comm_semiring._proof_5,2690051
nat.comm_semiring._proof_4,2690088
subsemigroup.center.comm_semigroup.equations._eqn_1,2722181
add_subsemigroup.center.add_comm_semigroup.equations._eqn_1,2722181
add_hom.subsemigroup_map._proof_2,2724494
mul_hom.subsemigroup_map._proof_2,2724494
monoid_hom.prod_comp_prod_map,2749123
add_monoid_hom.prod_comp_prod_map,2749123
char.is_punctuation,2762616
list.to_string_aux._main.equations._eqn_2,2776778
list.repr_aux._main.equations._eqn_2,2776778
list.to_string_aux.equations._eqn_2,2776793
list.repr_aux.equations._eqn_2,2776793
rel_embedding.sum_lex_map.equations._eqn_1,2794774
rel_embedding.sum_lift_rel_map.equations._eqn_1,2795166
std_next,2879000
std_next._sunfold,2879000
std_next._main,2879000
with_zero.comm_semigroup.equations._eqn_1,2880826
add_hom.has_add,2890841
mul_hom.has_mul,2890841
add_hom.has_add._proof_1,2920614
mul_hom.has_mul._proof_1,2920614
std_split,2927754
std_split._main,2927754
std_split._sunfold,2927754
invertible.map.equations._eqn_1,2930957
add_subsemigroup.gi_map_comap._match_1,2939078
subsemigroup.gi_map_comap._match_1,2939078
add_subsemigroup.gi_map_comap._proof_1,2942911
subsemigroup.gi_map_comap._proof_1,2942911
prod.right_cancel_semigroup.equations._eqn_1,2958033
prod.right_cancel_add_semigroup.equations._eqn_1,2958033
prod.left_cancel_add_semigroup.equations._eqn_1,2958033
prod.left_cancel_semigroup.equations._eqn_1,2958033
_private.2536046397.to_nat_core._main.equations._eqn_2,2981240
_private.2536046397.to_nat_core.equations._eqn_2,2981240
add_hom.coprod,2986456
mul_hom.coprod,2986456
name.has_prefix._sunfold,3057032
mul_equiv.submonoid_congr,3089344
add_equiv.add_submonoid_congr,3089344
char.is_whitespace.equations._eqn_1,3103024
simps_cfg.not_recursive._default,3117202
lemmas_only,3117206
list.prev_ne_cons_cons,3121612
linarith.ineq.has_to_string.equations._eqn_1,3124242
nat.bodd_bit0,3128966
nat.bodd_bit1,3129009
nat.bodd_bit,3129485
nat.test_bit_zero,3132131
list.mem_sublists_len_self,3143499
alist.mem_replace,3196208
nat.left_distrib,3223637
invertible.of_left_inverse_inv_of,3259558
nat.mul_pred_right,3266632
list.prev_mem,3282039
list.attach_map_val,3284299
nat.mul_sub_right_distrib,3286948
nat.dvd_add,3306857
nat.mul_le_mul_left,3377661
list.length_of_sublists_len,3399378
list.perm.insert,3402148
list.next_ne_head_ne_last,3420752
ordinal.add_covariant_class_le._match_3.equations._eqn_1,3430135
with_top.mul_zero_one_class._match_1.equations._eqn_1,3431013
submonoid.comap_comap,3451030
add_submonoid.comap_comap,3451030
tactic.tidy.cfg.trace_result_prefix._default,3462004
rsimp.config.attr_name._default,3463676
invertible.of_left_inverse.equations._eqn_1,3463833
rsimp.config.inhabited,3465018
subtype_or_equiv._proof_11,3465802
monoid_hom.comap_mker,3490030
add_monoid_hom.comap_mker,3490030
nat.mul_lt_mul_of_pos_left,3516669
subsemigroup.equiv_map_of_injective.equations._eqn_1,3530994
add_subsemigroup.equiv_map_of_injective.equations._eqn_1,3530994
nat.mul_assoc,3538713
list.pmap_congr,3595675
vector.nth_tail_succ,3630561
char.decidable_eq.equations._eqn_1,3664607
nat.dvd_trans,3664953
string.is_prefix_of.equations._eqn_1,3667102
string.get_rest.equations._eqn_1,3670185
string.is_suffix_of.equations._eqn_1,3670822
string.has_decidable_eq._match_2.equations._eqn_1,3674360
string.has_decidable_eq._match_3.equations._eqn_1,3674464
string.has_decidable_eq.equations._eqn_1,3674501
string.iterator.extract,3679170
string.iterator.extract._main,3679170
string.iterator.extract._sunfold,3679170
submonoid.has_smul,3679531
add_submonoid.has_vadd,3679531
with_top.mul_zero_one_class._match_1.equations._eqn_2,3696032
function.surjective.has_distrib_neg.equations._eqn_1,3742777
int.sign_mul_nat_abs,3748587
add_hom.subsemigroup_comap,3797301
mul_hom.subsemigroup_comap,3797301
monoid_with_zero_hom.comp._proof_3,3808534
option.has_to_string._match_1,3810139
option.has_repr._match_1,3810139
option.has_to_string,3810150
option.has_repr,3810150
list.last_map,3811918
list.pmap_map,3817673
add_submonoid.map.equations._eqn_1,3831086
submonoid.map.equations._eqn_1,3831086
binder_info.brackets,4154978
binder_info.brackets._main,4154978
binder_info.brackets._sunfold,4154978
match_failed,4155632
string.ltb._main._pack,4155914
string.ltb,4155915
string.ltb._main,4155915
string.has_lt',4156007
string.has_le,4156032
sum.has_to_string._match_1,4156064
sum.has_repr._match_1,4156064
sum.has_to_string,4156082
sum.has_repr,4156082
unit.has_repr.equations._eqn_1,4156320
unit.has_to_string.equations._eqn_1,4156320
bool.has_repr.equations._eqn_1,4156428
bool.has_to_string.equations._eqn_1,4156428
simps_cfg.attrs._default.equations._eqn_1,4156473
decidable.has_to_string.equations._eqn_1,4156481
decidable.has_repr.equations._eqn_1,4156481
name.last_string,4157359
name.last_string._main,4157359
prod.has_repr._match_1.equations._eqn_1,4158558
prod.has_to_string._match_1.equations._eqn_1,4158558
prod.has_to_string.equations._eqn_1,4158639
prod.has_repr.equations._eqn_1,4158639
int.mul_comm,4172702
sigma.has_repr._match_1.equations._eqn_1,4181348
sigma.has_to_string._match_1.equations._eqn_1,4181348
sigma.has_repr.equations._eqn_1,4181439
sigma.has_to_string.equations._eqn_1,4181439
add_monoid_hom.to_add_equiv_apply,4226848
monoid_hom.to_mul_equiv_apply,4226848
list.union_sublist_append,4249834
int.zero_mul,4256818
list.perm.union_left,4266524
monoid_hom.to_mul_equiv_symm_apply,4267468
add_monoid_hom.to_add_equiv_symm_apply,4267468
as_fn,4502688
simps_cfg.inhabited,4502691
smt_config.inhabited,4518756
order_iso.sum_lex_assoc._match_2,4663885
add_hom.subsemigroup_comap._proof_2,4715100
mul_hom.subsemigroup_comap._proof_2,4715100
char.decidable_is_alphanum.equations._eqn_1,4730038
nat.bodd_add_div2,4766616
add_submonoid.prod_equiv,4835199
submonoid.prod_equiv,4835199
ordering.has_repr._match_1.equations._eqn_1,4849191
ordering.has_repr._match_1.equations._eqn_2,4849191
ordering.has_repr._match_1.equations._eqn_3,4849234
norm_cast.label.to_string,4849312
norm_cast.label.to_string._main,4849312
norm_cast.label.to_string._sunfold,4849312
norm_cast.label.has_repr,4849314
norm_cast.label.has_to_string,4849314
preorder.le,4849460
preorder.lt,4849460
preorder.to_has_le,4849466
preorder.to_has_lt,4849466
set.Iic,4849499
set.Ici,4849499
set.Ioi,4849499
set.Iio,4849499
order_hom.id,4849511
order_hom.inhabited,4849523
upper_bounds,4849547
lower_bounds,4849547
set.is_pwo,4849587
bdd_above,4849604
bdd_below,4849604
is_greatest,4849638
is_least,4849638
list.repr._main.equations._eqn_1,4856035
list.to_string._main.equations._eqn_1,4856035
list.repr.equations._eqn_1,4856045
list.to_string.equations._eqn_1,4856045
string.iterator.extract_core.equations._eqn_2,4899777
string.iterator.extract_core._main.equations._eqn_2,4899777
add_submonoid.prod_equiv._proof_3,4929021
submonoid.prod_equiv._proof_3,4929021
vector.scanl_cons,5041922
list.pmap_append,5050040
list.pmap_append',5051315
_private.323240743.split_core._main._pack,5061844
_private.323240743.split_core._main,5061848
_private.323240743.split_core,5061851
string.split,5061908
nat.mul_le_mul_right,5071015
add_monoid_hom.add_submonoid_comap._proof_1,5182656
monoid_hom.submonoid_comap._proof_1,5182656
io.fs.get_char,5200932
nat.mul_lt_mul_of_pos_right,5210079
add_subsemigroup.coe_equiv_map_of_injective_apply,5250085
subsemigroup.coe_equiv_map_of_injective_apply,5250085
monoid_hom.decidable_mem_mker.equations._eqn_1,5270780
add_monoid_hom.decidable_mem_mker.equations._eqn_1,5270780
vector.nth_cons_succ,5295211
monoid_hom.to_mul_equiv.equations._eqn_1,5312869
add_monoid_hom.to_add_equiv.equations._eqn_1,5312869
nat.mul_pos,5324260
char.decidable_is_whitespace,5376635
with_top.add_comm_semigroup,5391450
with_bot.add_comm_semigroup,5391455
int.neg_of_nat_mul_of_nat,5435889
list.pw_filter_sublist,5455801
list.dedup_sublist,5456310
int.neg_of_nat_mul_neg_succ_of_nat,5490908
is_lawful_functor.id_map,5542583
id_map',5542596
is_lawful_functor.comp_map,5542775
functor.const.is_lawful_functor,5542953
functor.add_const.is_lawful_functor,5542959
functor.map_map,5542986
list.to_string._main.equations._eqn_2,5551988
list.repr._main.equations._eqn_2,5551988
list.to_string.equations._eqn_2,5551998
list.repr.equations._eqn_2,5551998
equiv.id_map,5555742
vector.head_map,5557262
with_top.add_comm_semigroup._proof_2,5575138
list.pw_filter_subset,5602873
list.dedup_subset,5603382
vector.traverse_eq_map_id,5720936
std_gen.random_gen,5821164
add_hom.add_apply,5823619
mul_hom.mul_apply,5823619
int.coe_nat_modeq_iff,5824352
list.pairwise_pw_filter,5880674
list.nodup_dedup,5881195
_private.691069381.workflow_command_replacements,5898520
_private.691069381.workflow_command_replacements._main,5898520
_private.691069381.workflow_command_replacements._sunfold,5898520
char.val_of_nat_eq_of_is_valid,5901656
escape_workflow_command,5901744
nat.digit_char,5927113
hex_digit_repr,5927771
nat.repr,5935209
nat.has_repr,5935211
nat.has_to_string,5935234
fin.has_repr,5935277
fin.has_to_string,5935300
pnat.has_repr,5935420
pos_num.has_repr,5936632
num.has_repr,5936702
unsigned.has_repr,5995479
unsigned.has_to_string,5995502
add_hom.coprod_apply,6000807
mul_hom.coprod_apply,6000807
list.permutations_aux_nil,6044845
int.mul_one,6109741
nat.mul_sub_left_distrib,6206273
submonoid.equiv_map_of_injective._proof_3,6232017
add_submonoid.equiv_map_of_injective._proof_3,6232017
smt_config.em_attr._default.equations._eqn_1,6234346
ordering.has_repr.equations._eqn_1,6234711
equiv_functor.map,6240449
list.has_repr.equations._eqn_1,6244866
list.has_to_string.equations._eqn_1,6244866
string.split_on,6283489
string.map_tokens,6287373
order_iso.sum_lex_assoc._match_1,6380092
monoid_with_zero_hom.comp,6383431
nat.succ_mul_succ_eq,6450554
mul_hom.subsemigroup_map.equations._eqn_1,6484571
add_hom.subsemigroup_map.equations._eqn_1,6484571
char.val_of_nat_eq_of_not_is_valid,6575471
nat.bit_decomp,6576189
tree.repr._main,6582015
tree.repr,6582020
tree.has_repr,6582028
nat.bit_cases_on._proof_1,6582398
nat.binary_rec._main._pack._proof_2,6584446
nat.bit_cases_on,6585507
equiv.bool_prod_nat_equiv_nat._proof_2,6611608
add_equiv.subsemigroup_congr.equations._eqn_1,6735208
mul_equiv.subsemigroup_congr.equations._eqn_1,6735208
submonoid.subtype.equations._eqn_1,6861297
add_submonoid.subtype.equations._eqn_1,6861297
list.pmap_eq_map_attach,6867549
category_theory.bundled.α,6927234
Ring.has_coe_to_sort,6927241
AddCommMon.has_coe_to_sort,6927241
AddGroup.has_coe_to_sort,6927241
Group.has_coe_to_sort,6927241
CommMon.has_coe_to_sort,6927241
CommSemiRing.has_coe_to_sort,6927241
AddCommGroup.has_coe_to_sort,6927241
CommGroup.has_coe_to_sort,6927241
CommRing.has_coe_to_sort,6927241
Mon.has_coe_to_sort,6927241
SemiRing.has_coe_to_sort,6927241
AddMon.has_coe_to_sort,6927241
category_theory.bundled.has_coe_to_sort,6927242
AddCommGroup.of_unique,6927294
CommGroup.of_unique,6927294
Group.of_unique,6927294
AddGroup.of_unique,6927294
add_monoid_hom.sum_map_comap_sum',7033338
monoid_hom.prod_map_comap_prod',7033338
list.nodup_attach,7217846
mul_hom.subsemigroup_map_apply_coe,7218589
add_hom.subsemigroup_map_apply_coe,7218589
list.nodup.attach,7255930
list.nodup.of_attach,7255930
smt_pre_config.simp_attr._default.equations._eqn_1,7273936
io_core_is_alternative.equations._eqn_1,7278914
monad_io_is_alternative.equations._eqn_1,7278917
smt_config.pre_cfg._default.equations._eqn_1,7299958
add_submonoid.coe_subtype,7376649
submonoid.coe_subtype,7376649
equiv.set.range_splitting_image_equiv._proof_5,7387165
add_submonoid.vadd_comm_class_left,7403473
submonoid.smul_comm_class_left,7403473
add_submonoid.vadd_comm_class_right,7403475
submonoid.smul_comm_class_right,7403475
submonoid.smul_def,7412105
add_submonoid.vadd_def,7412105
list.mem_attach,7886341
list.map_eq_map_iff,7961462
name.last_string._sunfold,8012986
composition.has_to_string,8018585
char.is_punctuation.equations._eqn_1,8287849
string.decidable_lt,8312697
tactic_doc.attribute.linter,8312874
string.decidable_le,8312942
tactic_doc.hole_command.Lint,8313003
tactic_doc.attribute.nolint,8313132
add_monoid.zero,8313412
monoid.one,8313412
add_monoid.add,8313416
monoid.npow,8313416
add_monoid.nsmul,8313416
monoid.mul,8313416
add_monoid.has_smul_nat,8313424
monoid.has_pow,8313428
monoid_with_zero.one,8313519
monoid_with_zero.zero,8313519
monoid_with_zero.npow,8313523
monoid_with_zero.mul,8313523
add_comm_monoid.zero,8313680
comm_monoid.one,8313680
add_comm_monoid.add,8313684
add_comm_monoid.nsmul,8313684
comm_monoid.mul,8313684
comm_monoid.npow,8313684
add_right_cancel_monoid.zero,8313685
right_cancel_monoid.one,8313685
add_left_cancel_monoid.zero,8313685
left_cancel_monoid.one,8313685
add_right_cancel_monoid.add,8313689
add_left_cancel_monoid.add,8313689
add_right_cancel_monoid.nsmul,8313689
right_cancel_monoid.mul,8313689
right_cancel_monoid.npow,8313689
left_cancel_monoid.mul,8313689
add_left_cancel_monoid.nsmul,8313689
left_cancel_monoid.npow,8313689
comm_monoid_with_zero.one,8313787
comm_monoid_with_zero.zero,8313787
comm_monoid_with_zero.mul,8313791
comm_monoid_with_zero.npow,8313791
add_cancel_comm_monoid.zero,8313953
cancel_comm_monoid.one,8313953
add_cancel_comm_monoid.add,8313957
add_cancel_comm_monoid.nsmul,8313957
cancel_comm_monoid.mul,8313957
cancel_comm_monoid.npow,8313957
add_cancel_monoid.zero,8313958
cancel_monoid.one,8313958
add_cancel_monoid.add,8313962
add_cancel_monoid.nsmul,8313962
cancel_monoid.mul,8313962
cancel_monoid.npow,8313962
non_unital_non_assoc_semiring.zero,8314003
non_unital_non_assoc_semiring.mul,8314007
non_unital_non_assoc_semiring.add,8314007
non_unital_non_assoc_semiring.nsmul,8314007
non_unital_semiring.zero,8314090
non_unital_semiring.mul,8314094
non_unital_semiring.add,8314094
non_unital_semiring.nsmul,8314094
non_unital_comm_semiring.zero,8314358
non_unital_comm_semiring.mul,8314362
non_unital_comm_semiring.add,8314362
non_unital_comm_semiring.nsmul,8314362
name.last_string.equations._eqn_2,8314733
name.last_string._main.equations._eqn_2,8314733
subsemigroup.gi_map_comap._match_1.equations._eqn_1,8347724
list.suffix_of_suffix_length_le,8397666
std_next.equations._eqn_1,8636985
std_next._main.equations._eqn_1,8636985
vector.flip.is_lawful_traversable._proof_1,8668914
mul_hom.has_mul.equations._eqn_1,8670087
add_hom.has_add.equations._eqn_1,8670087
list.perm_insert_swap,8678813
mul_hom.coe_fn,8699666
add_hom.coe_fn,8699666
mul_hom.coe_fn._proof_1,8704597
add_hom.coe_fn._proof_1,8704597
std_split._main.equations._eqn_1,8783247
std_split.equations._eqn_1,8783247
mul_hom.mul_comp,8851257
add_hom.add_comp,8851257
mul_hom.coprod.equations._eqn_1,8947069
add_hom.coprod.equations._eqn_1,8947069
add_equiv.add_submonoid_congr.equations._eqn_1,8960345
mul_equiv.submonoid_congr.equations._eqn_1,8960345
binder_info.brackets.equations._eqn_5,9001676
binder_info.brackets._main.equations._eqn_5,9001676
binder_info.brackets._main.equations._eqn_1,9001676
binder_info.brackets.equations._eqn_1,9001676
binder_info.brackets.equations._eqn_4,9002775
binder_info.brackets._main.equations._eqn_4,9002775
binder_info.brackets.equations._eqn_2,9002861
binder_info.brackets._main.equations._eqn_2,9002861
option.has_to_string._match_1.equations._eqn_1,9005895
option.has_repr._match_1.equations._eqn_1,9005895
char.of_nat_to_nat,9008224
submonoid.equiv_map_of_injective,9158486
add_submonoid.equiv_map_of_injective,9158486
mul_hom.subsemigroup_comap_apply_coe,9204153
add_hom.subsemigroup_comap_apply_coe,9204153
ordinal.add_covariant_class_le._match_2,9251993
simps_cfg.not_recursive._default.equations._eqn_1,9351606
lemmas_only.equations._eqn_1,9351619
category_theory.bundled_hom.id,9352800
category_theory.bundled_hom.to_fun,9352810
category_theory.bundled_hom.comp,9352832
category_theory.category.to_category_struct,9356580
category_theory.hom_of_element,9360970
category_theory.as_hom,9360973
order_iso.sum_lex_assoc._match_2.equations._eqn_6,9370501
order_iso.sum_lex_assoc._match_2.equations._eqn_3,9371839
order_iso.sum_lex_assoc._match_2.equations._eqn_5,9371881
order_iso.sum_lex_assoc._match_2.equations._eqn_2,9373338
order_iso.sum_lex_assoc._match_2.equations._eqn_1,9373376
order_iso.sum_lex_assoc._match_2.equations._eqn_4,9373421
add_equiv.subsemigroup_map._proof_5,9527471
mul_equiv.subsemigroup_map._proof_5,9527471
binder_info.brackets.equations._eqn_3,9695749
binder_info.brackets._main.equations._eqn_3,9695749
preorder.cases_on,9698919
preorder.rec_on,9698919
strict_mono,9698983
monotone,9698983
antitone,9698983
set.Ico,9698983
set.Ioo,9698983
set.Ioc,9698983
set.Icc,9698983
strict_anti,9698983
galois_connection,9698988
galois_connection.to_galois_coinsertion._proof_1,9698998
galois_connection.to_galois_insertion._proof_1,9698998
galois_insertion.monotone_intro._proof_3,9698998
order_hom.to_fun,9699019
order_hom.has_coe_to_fun,9699048
strict_mono_on,9699073
strict_anti_on,9699073
antitone_on,9699073
monotone_on,9699073
set.ord_connected_univ,9699157
is_glb,9699186
is_lub,9699186
set.ord_connected_empty,9699296
Prop.partial_order,9699944
fin.tuple0_le,9700378
tactic_doc.hole_command.tidy,10044539
tactic_doc.attribute.simps,10044750
option.has_repr._match_1.equations._eqn_2,10044777
option.has_to_string._match_1.equations._eqn_2,10044777
nat.dvd_add_iff_right,10299112
nat.dvd_add_right,10307348
vector.tail_map,10353806
nat.dvd_add_iff_left,10385236
sum.has_to_string._match_1.equations._eqn_1,10390144
sum.has_repr._match_1.equations._eqn_1,10390144
sum.has_to_string._match_1.equations._eqn_2,10390144
sum.has_repr._match_1.equations._eqn_2,10390144
rsimp.config.attr_name._default.equations._eqn_1,10391029
format.color.to_string,10391166
format.color.to_string._main,10391166
format.color.to_string._sunfold,10391166
tactic_doc.tactic.wlog,10391331
nat.dvd_add_left,10393472
tactic_doc.tactic.conv,10736848
tactic_doc.tactic.conv,10736848
tactic_doc.tactic.conv,10736848
tactic_doc.tactic.conv,10736848
tactic_doc.tactic.conv,10736848
tactic_doc.tactic.conv,10736848
tactic_doc.tactic.conv,10736848
tactic_doc.tactic.conv,10736848
nat.mul_self_sub_mul_self_eq,10768348
submonoid.has_smul.equations._eqn_1,11029773
add_submonoid.has_vadd.equations._eqn_1,11029773
string.iterator.extract._main.equations._eqn_1,11037484
string.iterator.extract.equations._eqn_1,11037484
order_iso.sum_lex_assoc,11064600
rbtree,11083498
norm_cast.label.to_string._main.equations._eqn_1,11084108
norm_cast.label.to_string.equations._eqn_1,11084108
norm_cast.label.to_string._main.equations._eqn_2,11084237
norm_cast.label.to_string.equations._eqn_2,11084237
order_iso.sum_lex_assoc._proof_3,11084691
is_lawful_functor.rec_on,11084957
is_lawful_functor.cases_on,11084957
is_lawful_monad.to_is_lawful_applicative,11085183
is_lawful_monad.pure_bind,11085389
mjoin_pure,11085425
is_lawful_monad.bind_assoc,11085579
is_lawful_applicative.to_is_lawful_functor,11085653
is_lawful_applicative.map_pure,11085929
is_lawful_applicative.seq_pure,11085953
is_lawful_applicative.pure_seq_eq_map,11085963
is_lawful_applicative.seq_assoc,11086241
rbtree.depth,11086349
rbtree.mem_exact,11086418
rbtree.mem,11086444
is_lawful_monad.pure_seq_eq_map._default,11090207
is_lawful_monad.map_pure._default,11090247
nat.dvd_sub,11120647
add_hom.subsemigroup_comap.equations._eqn_1,11183260
mul_hom.subsemigroup_comap.equations._eqn_1,11183260
list.permutations_nil,11333736
tactic_doc.command.alias,11429889
option.has_repr.equations._eqn_1,11430447
option.has_to_string.equations._eqn_1,11430447
tactic_doc.attribute.mk_iff,11430660
tactic_doc.attribute.tidy,11776161
tactic_doc.tactic.triv,11776419
tactic_doc.tactic.lift,11776462
norm_cast.label.to_string.equations._eqn_3,11776824
norm_cast.label.to_string._main.equations._eqn_3,11776824
char_to_hex,11950137
tactic_doc.attribute.zify,12123208
name.last_string._main.equations._eqn_1,12125138
name.last_string.equations._eqn_1,12125138
int.repr,12217096
int.repr._main,12217096
int.repr._sunfold,12217096
int.has_repr,12217098
int.has_to_string,12217098
znum.has_repr,12229172
char.decidable_is_punctuation,12289735
order_iso.sum_assoc,12375676
order_iso.sum_assoc._proof_3,12395713
